"No.","Time","Source","Destination","Protocol","Length","Info"
"4525","9.160406","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4526","9.166226","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4527","9.166226","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4528","9.166226","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4529","9.166226","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4531","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4532","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4533","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4534","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4535","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4536","9.170611","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4538","9.173813","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4539","9.173813","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4540","9.173813","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4542","9.187408","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4543","9.187408","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4544","9.187408","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4545","9.187408","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4547","9.188188","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4549","9.205083","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4550","9.205083","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4552","9.213200","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4553","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4554","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4555","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4556","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4557","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4558","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4559","9.215667","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4561","9.226450","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4562","9.226450","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4563","9.226450","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4565","9.227248","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4567","9.236503","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4568","9.237676","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4569","9.237676","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4571","9.243939","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4573","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4574","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4575","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4576","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4577","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4578","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4579","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4580","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4581","9.247041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4583","9.250308","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4584","9.250308","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4585","9.250308","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4587","9.257089","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4588","9.257089","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4589","9.257089","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4590","9.257089","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4592","9.257304","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4593","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4594","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4595","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4596","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4597","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4598","9.259463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4600","9.266524","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4601","9.266524","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4602","9.266524","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4604","9.267309","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4605","9.267309","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4607","9.269916","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4609","9.274019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4610","9.274019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4611","9.274019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4612","9.274019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4613","9.274019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4615","9.274806","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4616","9.274806","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4618","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4619","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4620","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4621","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4622","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","11208","FTP Data: 11142 bytes (PORT) (RETR 45m.mp4)"
"4623","9.280807","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4625","9.281577","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4626","9.281577","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4629","9.284726","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4630","9.284726","157.253.230.90","157.253.212.244","FTP-DATA","8732","[TCP Previous segment not captured] FTP Data: 8666 bytes (PORT) (RETR 45m.mp4)"
"4633","9.285494","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4635","9.287158","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4637","9.289660","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4638","9.289660","157.253.230.90","157.253.212.244","FTP-DATA","2542","[TCP Previous segment not captured] FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4641","9.292386","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4643","9.293725","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4644","9.293725","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Fast Retransmission] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4647","9.296831","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6624539 Ack=1 Win=64256 Len=1238 TSval=880940676 TSecr=1880909332"
"4649","9.297598","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6628253 Ack=1 Win=64256 Len=1238 TSval=880940676 TSecr=1880909332"
"4650","9.297598","157.253.230.90","157.253.212.244","TCP","2542","[TCP Retransmission] 20  >  50094 [ACK] Seq=6631967 Ack=1 Win=64256 Len=2476 TSval=880940676 TSecr=1880909332"
"4653","9.299633","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6636919 Ack=1 Win=64256 Len=1238 TSval=880940677 TSecr=1880909333"
"4654","9.299633","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4657","9.302036","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6655489 Ack=1 Win=64256 Len=1238 TSval=880940681 TSecr=1880909337"
"4658","9.302036","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6657965 Ack=1 Win=64256 Len=1238 TSval=880940681 TSecr=1880909337"
"4661","9.306395","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4663","9.307277","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Fast Retransmission] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4665","9.309278","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6625777 Ack=1 Win=64256 Len=1238 TSval=880940690 TSecr=1880909345"
"4667","9.314819","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6627015 Ack=1 Win=64256 Len=1238 TSval=880940690 TSecr=1880909345"
"4668","9.314819","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6629491 Ack=1 Win=64256 Len=1238 TSval=880940690 TSecr=1880909345"
"4669","9.314819","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6634443 Ack=1 Win=64256 Len=1238 TSval=880940690 TSecr=1880909347"
"4670","9.314819","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6638157 Ack=1 Win=64256 Len=1238 TSval=880940690 TSecr=1880909347"
"4675","9.317066","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6667869 Ack=1 Win=64256 Len=1238 TSval=880940697 TSecr=1880909353"
"4677","9.318472","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6665393 Ack=1 Win=64256 Len=1238 TSval=880940697 TSecr=1880909354"
"4679","9.320748","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6669107 Ack=1 Win=64256 Len=1238 TSval=880940701 TSecr=1880909356"
"4681","9.322867","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4683","9.327859","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4685","9.329849","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4686","9.329849","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Fast Retransmission] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4687","9.329849","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6672821 Ack=1 Win=64256 Len=1238 TSval=880940708 TSecr=1880909366"
"4691","9.331190","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4693","9.337970","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4694","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4695","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4696","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4697","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4698","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4699","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4700","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4701","9.346230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4703","9.346990","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4705","9.354098","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4707","9.357681","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4709","9.362494","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4710","9.362494","157.253.230.90","157.253.212.244","FTP-DATA","13684","FTP Data: 13618 bytes (PORT) (RETR 45m.mp4)"
"4712","9.363285","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4714","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4715","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4716","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4717","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4718","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4719","9.368056","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4721","9.369196","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4723","9.377066","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4725","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4726","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4727","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4728","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4729","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4730","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4731","9.381019","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4736","9.385307","157.253.230.90","157.253.212.244","FTP-DATA","2542","[TCP Previous segment not captured] FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4737","9.385307","157.253.230.90","157.253.212.244","FTP-DATA","5018","[TCP Previous segment not captured] FTP Data: 4952 bytes (PORT) (RETR 45m.mp4)"
"4740","9.391866","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Fast Retransmission] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4742","9.393822","157.253.230.90","157.253.212.244","FTP-DATA","3780","[TCP Previous segment not captured] FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4743","9.393822","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6733483 Ack=1 Win=64256 Len=1238 TSval=880940771 TSecr=1880909428"
"4744","9.393822","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6734721 Ack=1 Win=64256 Len=1238 TSval=880940771 TSecr=1880909428"
"4748","9.395546","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6735959 Ack=1 Win=64256 Len=1238 TSval=880940775 TSecr=1880909432"
"4749","9.395546","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6738435 Ack=1 Win=64256 Len=1238 TSval=880940775 TSecr=1880909432"
"4752","9.397180","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6740911 Ack=1 Win=64256 Len=1238 TSval=880940775 TSecr=1880909432"
"4753","9.397180","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6743387 Ack=1 Win=64256 Len=1238 TSval=880940775 TSecr=1880909432"
"4754","9.397180","157.253.230.90","157.253.212.244","TCP","1304","[TCP Retransmission] 20  >  50094 [ACK] Seq=6747101 Ack=1 Win=64256 Len=1238 TSval=880940776 TSecr=1880909432"
"4755","9.397180","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4760","9.399821","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6753291 Ack=1 Win=64256 Len=1238 TSval=880940783 TSecr=1880909439"
"4761","9.399821","157.253.230.90","157.253.212.244","FTP-DATA","5018","FTP Data: 4952 bytes (PORT) (RETR 45m.mp4)"
"4764","9.402795","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4765","9.402795","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4766","9.402795","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4767","9.402795","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4768","9.402795","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4770","9.409823","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4771","9.409823","157.253.230.90","157.253.212.244","FTP-DATA","8732","FTP Data: 8666 bytes (PORT) (RETR 45m.mp4)"
"4773","9.410370","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4775","9.413373","157.253.230.90","157.253.212.244","FTP-DATA","8732","FTP Data: 8666 bytes (PORT) (RETR 45m.mp4)"
"4777","9.421826","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4779","9.432324","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4780","9.432324","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4781","9.432324","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4782","9.432324","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4783","9.432324","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4785","9.433791","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4786","9.433791","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4788","9.434905","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4789","9.437811","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4790","9.437811","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4791","9.437811","157.253.230.90","157.253.212.244","FTP-DATA","6256","FTP Data: 6190 bytes (PORT) (RETR 45m.mp4)"
"4793","9.439057","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4795","9.443884","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4796","9.446758","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4797","9.446758","157.253.230.90","157.253.212.244","FTP-DATA","2542","[TCP Previous segment not captured] FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4799","9.450023","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4801","9.451936","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 45m.mp4)"
"4802","9.451936","157.253.230.90","157.253.212.244","FTP-DATA","3780","[TCP Previous segment not captured] FTP Data: 3714 bytes (PORT) (RETR 45m.mp4)"
"4805","9.458659","157.253.230.90","157.253.212.244","FTP-DATA","1304","[TCP Previous segment not captured] FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4807","9.466322","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 45m.mp4)"
"4809","9.469380","157.253.230.90","157.253.212.244","TCP","1304","[TCP Out-Of-Order] 20  >  50094 [ACK] Seq=6832523 Ack=1 Win=64256 Len=1238 TSval=880940848 TSecr=1880909506"
